106,148,285,146,285,186,107,188
215,357,315,305,324,321,224,373
80,74,99,86,55,151,36,139
151,339,216,346,214,370,148,363
100,312,154,346,144,362,91,327
165,25,243,31,242,55,163,49
243,36,300,61,292,78,235,53
108,48,155,36,160,55,113,68
180,195,301,193,301,240,180,241
99,194,175,193,175,235,99,236
