539,956,707,943,709,974,542,988
576,1406,731,1380,736,1410,581,1436
555,904,682,894,685,924,558,934
593,1360,699,1338,704,1364,599,1387
1455,955,1469,952,1487,1048,1473,1051
512,376,573,375,574,404,512,405
582,376,672,379,671,409,580,406
666,1142,734,1133,735,1144,667,1154
941,621,977,617,979,634,944,639
939,643,980,639,981,654,941,658
447,1471,459,1468,484,1556,472,1559
939,599,976,594,979,612,941,617
