720,461,938,482,931,558,712,537
605,172,731,174,730,215,604,213
759,707,831,705,833,762,760,764
79,541,161,511,170,534,88,564
183,498,264,469,274,496,193,525
111,409,164,379,173,396,120,425
74,755,139,747,142,767,77,775
447,627,505,622,506,633,448,639
433,513,506,497,511,521,438,537
102,557,140,545,144,556,106,568
245,747,279,747,279,789,245,789
204,522,231,515,233,525,206,532
