1118,1116,1276,1225,1244,1270,1086,1162
756,816,947,954,913,999,721,861
312,496,521,615,479,684,271,566
603,576,840,717,794,791,556,650
449,609,725,751,688,820,411,678
625,1474,684,1478,680,1529,621,1525
798,737,1016,855,973,931,755,813
953,979,1147,1102,1110,1157,916,1034
1120,1050,1253,1124,1224,1172,1091,1099
604,711,835,858,800,909,570,762
997,906,1191,1037,1152,1091,958,960
